Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
374,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.37%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
375,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.38%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
376,14.72,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.39%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
377,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.32%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
378,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.33%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
379,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.34%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
380,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.35%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
381,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.36%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
382,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.37%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
383,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.38%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
384,14.72,cascade,both,0.9,0.4,1,"4h(0.21%)+2h(0.39%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
385,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.32%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
386,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.33%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
387,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.34%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
388,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.35%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
389,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.36%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
390,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.37%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
391,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.38%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
392,14.72,cascade,both,0.9,0.4,1,"4h(0.22%)+2h(0.39%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
393,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.32%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
394,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.33%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
395,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.34%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
396,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.35%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
397,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.36%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
398,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.37%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
399,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.38%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
400,14.72,cascade,both,0.9,0.4,1,"4h(0.23%)+2h(0.39%)",34,20.6,-9.14,-0.27,9.2,0.37,-0.50,90.86
