combination_id,take_profit,stop_loss,leverage,trading_mode,max_candles,minimum_timeframes,tf1_interval,tf1_role,tf1_min_swing_pct,tf1_lookback,tf1_min_leg_bars,tf1_weight,tf1_opposite,initial_capital,final_capital,total_return_pct,total_trades,winning_trades,losing_trades,win_rate_pct,total_signals,confirmed_signals,confirmation_rate_pct,execution_rate_pct,signals_per_day,trades_per_day,avg_trade_duration_hours,max_drawdown_pct,sharpe_ratio,profit_factor,avg_win_pct,avg_loss_pct,largest_win_pct,largest_loss_pct,consecutive_wins,consecutive_losses,total_fees,net_profit,roi_annualized_pct,execution_time_ms,error_message
216,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,3,3,1,false,100,94.0920457970509,-5.9079542029490995,21,5,15,23.809523809523807,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.3,0,0,0.3895502881797505,0.9540163318118644,0.44520239080055807,1.1164577919634517,-0.6707297865038251,0,0,0,-5.9079542029490995,-154.03644670221968,2245,
213,0.9,0.4,1,pivot,20160,1,4h,primary,0.23,2,3,1,false,100,94.89547750663475,-5.104522493365252,22,6,15,27.27272727272727,26,26,100,84.61538461538461,1.857234981893943,1.5715065231410288,5.642857142857142,0,0,0.4719276194241924,0.9603014401057296,0.44442207559997204,1.1164577919634517,-0.6707297865038251,0,0,0,-5.104522493365252,-133.08879520376885,2312,
217,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,1,1,1,false,100,92.82032121553738,-7.179678784462623,36,11,24,30.555555555555557,52,52,100,69.23076923076923,3.714469963787886,2.571556128776229,5.183809523809524,0,0,0.535413981017149,0.9522044540426878,0.443913657455506,1.1164577919634517,-0.7237163814180929,0,0,0,-7.179678784462624,-187.19376800007709,2081,
220,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,2,1,1,false,100,91.58841918645695,-8.411580813543054,40,12,27,30,63,63,100,63.49206349206349,4.5002232253584005,2.857284587529143,5.135470085470084,0,0,0.5161680349053628,0.9478128517416331,0.4439012975719483,1.1164577919634517,-0.7237163814180929,0,0,0,-8.411580813543054,-219.3128069645433,2085,
218,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,1,2,1,false,100,96.48686334036829,-3.5131366596317126,28,10,17,35.714285714285715,32,32,100,87.5,2.2858276700233144,2.0000992112704004,4.862345679012345,0,0,0.6814827459380788,0.951652222016236,0.44880346351729683,1.1164577919634517,-0.7237163814180929,0,0,0,-3.513136659631712,-91.59703498697495,2097,
219,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,1,3,1,false,100,94.10223396953947,-5.897766030460531,22,6,16,27.27272727272727,23,23,100,95.65217391304348,1.6429386378292574,1.5715065231410288,3.277272727272727,0,0,0.4296631992446165,0.9405136221520483,0.4463029852107994,1.014848469023622,-0.6707297865038251,0,0,0,-5.897766030460531,-153.77081331465126,2162,
224,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,3,2,1,false,100,96.91546675319961,-3.0845332468003903,27,10,16,37.03703703703704,33,33,100,81.81818181818183,2.3572597847115433,1.9286670965821717,5.266666666666666,0,0,0.7070262187558585,0.9443826095464344,0.458022458891545,1.1164577919634517,-0.7237163814180929,0,0,0,-3.0845332468003903,-80.42217741546133,2082,
221,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,2,2,1,false,100,94.41302281668462,-5.586977183315383,29,9,19,31.03448275862069,36,36,100,80.55555555555556,2.571556128776229,2.0715313259586288,5.113690476190476,0,0,0.546880577197885,0.9492283620920039,0.4489490759022847,1.1164577919634517,-0.7237163814180929,0,0,0,-5.586977183315383,-145.66770214547176,2162,
222,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,2,3,1,false,100,94.27341084767706,-5.726589152322944,23,6,16,26.08695652173913,26,26,100,88.46153846153845,1.857234981893943,1.6429386378292574,5.391666666666666,0,0,0.4433934935677816,0.9603014401057296,0.4430248620598292,1.1164577919634517,-0.6707297865038251,0,0,0,-5.726589152322944,-149.30776618190086,2200,
223,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,3,1,1,false,100,92.81012109253209,-7.189878907467914,38,12,25,31.57894736842105,58,58,100,65.51724137931035,4.1430626519172575,2.7144203581526862,5.088288288288288,0,0,0.5551817558362231,0.9478128517416331,0.44654532513469897,1.1164577919634517,-0.7237163814180929,0,0,0,-7.189878907467914,-187.45971297014412,2363,
225,0.9,0.4,1,pivot,20160,1,4h,primary,0.24,3,3,1,false,100,94.0920457970509,-5.9079542029490995,21,5,15,23.809523809523807,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.3,0,0,0.3895502881797505,0.9540163318118644,0.44520239080055807,1.1164577919634517,-0.6707297865038251,0,0,0,-5.9079542029490995,-154.03644670221968,2015,
227,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,1,2,1,false,100,96.96120136461248,-3.038798635387522,27,10,16,37.03703703703704,32,32,100,84.375,2.2858276700233144,1.9286670965821717,5.033333333333332,0,0,0.7090440198479759,0.940538826119987,0.452761681036711,1.1164577919634517,-0.7237163814180929,0,0,0,-3.038798635387522,-79.22975161266339,2102,
226,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,1,1,1,false,100,92.00547274651376,-7.994527253486241,35,10,24,28.57142857142857,50,50,100,70,3.5716057344114285,2.500124014088,5.223529411764706,0,0,0.4826863844682328,0.9459400525445945,0.443913657455506,1.1164577919634517,-0.7237163814180929,0,0,0,-7.99452725348624,-208.43908549195731,2115,
228,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,1,3,1,false,100,92.64289550563167,-7.357104494368329,22,5,17,22.727272727272727,23,23,100,95.65217391304348,1.6429386378292574,1.5715065231410288,3.16969696969697,0,0,0.33027962760285257,0.9256466527777336,0.44619633872099834,0.9602806237032867,-0.6707297865038251,0,0,0,-7.357104494368329,-191.81973918547513,2265,
230,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,2,2,1,false,100,95.76350169785746,-4.236498302142536,29,10,18,34.48275862068966,36,36,100,80.55555555555556,2.571556128776229,2.0715313259586288,5.402380952380952,0,0,0.6384086447163638,0.9479761614578559,0.4509033287067262,1.1164577919634517,-0.7237163814180929,0,0,0,-4.236498302142536,-110.45704189722291,2088,
231,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,2,3,1,false,100,94.27341084767706,-5.726589152322944,23,6,16,26.08695652173913,26,26,100,88.46153846153845,1.857234981893943,1.6429386378292574,5.391666666666666,0,0,0.4433934935677816,0.9603014401057296,0.4430248620598292,1.1164577919634517,-0.6707297865038251,0,0,0,-5.726589152322944,-149.30776618190086,2090,
229,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,2,1,1,false,100,92.22759535133638,-7.772404648663624,39,12,26,30.76923076923077,62,62,100,62.903225806451616,4.428791110670172,2.7858524728409146,5.237719298245612,0,0,0.5358694068769265,0.9478128517416331,0.44408303344473726,1.1164577919634517,-0.7237163814180929,0,0,0,-7.772404648663624,-202.64774459733124,2125,
232,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,57,57,100,64.91228070175438,4.071630537229029,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,2152,
234,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,3,3,1,false,100,94.0920457970509,-5.9079542029490995,21,5,15,23.809523809523807,24,24,100,87.5,1.7143707525174858,1.5000744084528002,5.3,0,0,0.3895502881797505,0.9540163318118644,0.44520239080055807,1.1164577919634517,-0.6707297865038251,0,0,0,-5.9079542029490995,-154.03644670221968,2032,
233,0.9,0.4,1,pivot,20160,1,4h,primary,0.25,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,33,33,100,81.81818181818183,2.3572597847115433,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2057,
235,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,1,1,1,false,100,92.60819365077448,-7.391806349225519,34,10,23,29.411764705882355,47,47,100,72.3404255319149,3.3573093903467432,2.4286918993997717,5.324747474747474,0,0,0.5022757132397012,0.9459400525445945,0.44570464672484456,1.1164577919634517,-0.7237163814180929,0,0,0,-7.391806349225519,-192.72451099523448,2088,
236,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,1,2,1,false,100,98.577600923229,-1.4223990767710006,27,11,15,40.74074074074074,31,31,100,87.09677419354838,2.214395555335086,1.9286670965821717,4.667948717948717,0,0,0.8549128182717328,0.9619413808142997,0.4535836177152195,1.1569521755476313,-0.7237163814180929,0,0,0,-1.4223990767710006,-37.08581550428284,2179,
240,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,2,3,1,false,100,97.61773167434825,-2.3822683256517507,22,8,13,36.36363636363637,25,25,100,88,1.7858028672057142,1.5715065231410288,6.674603174603174,0,0,0.7166700065042774,0.9532295801862888,0.4467773051647699,1.1164577919634517,-0.6707297865038251,0,0,0,-2.3822683256517507,-62.112219453472896,2037,
237,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,1,3,1,false,100,93.9784663882283,-6.0215336117717015,22,6,16,27.27272727272727,22,22,100,100,1.5715065231410288,1.5715065231410288,2.9818181818181815,0,0,0.4194786134004053,0.9251827490242318,0.44828938161981674,0.9602806237032867,-0.6707297865038251,0,0,0,-6.0215336117717015,-156.9977710376113,2099,
239,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,2,2,1,false,100,95.76350169785746,-4.236498302142536,29,10,18,34.48275862068966,35,35,100,82.85714285714286,2.500124014088,2.0715313259586288,5.402380952380952,0,0,0.6384086447163638,0.9479761614578559,0.4509033287067262,1.1164577919634517,-0.7237163814180929,0,0,0,-4.236498302142536,-110.45704189722291,2173,
238,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,2,1,1,false,100,92.8303162555971,-7.169683744402904,38,12,25,31.57894736842105,60,60,100,63.33333333333333,4.285926881293714,2.7144203581526862,5.328378378378377,0,0,0.5558762786580617,0.9478128517416331,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.169683744402903,-186.93317010060846,2284,
244,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,1,1,1,false,100,92.60819365077448,-7.391806349225519,34,10,23,29.411764705882355,47,47,100,72.3404255319149,3.3573093903467432,2.4286918993997717,5.324747474747474,0,0,0.5022757132397012,0.9459400525445945,0.44570464672484456,1.1164577919634517,-0.7237163814180929,0,0,0,-7.391806349225519,-192.72451099523448,2135,
241,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,56,56,100,66.07142857142857,4.000198422540801,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,2172,
243,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,3,3,1,false,100,98.2151092647733,-1.7848907352266963,21,8,12,38.095238095238095,24,24,100,87.5,1.7143707525174858,1.5000744084528002,6.188333333333332,0,0,0.7716289158741708,0.9538570985512398,0.4513122936363805,1.1164577919634517,-0.6707297865038251,0,0,0,-1.7848907352266963,-46.53695969220455,2187,
242,0.9,0.4,1,pivot,20160,1,4h,primary,0.26,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,32,32,100,84.375,2.2858276700233144,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2258,
247,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,2,1,1,false,100,92.8303162555971,-7.169683744402904,38,12,25,31.57894736842105,59,59,100,64.40677966101694,4.214494766605487,2.7144203581526862,5.328378378378377,0,0,0.5558762786580617,0.9478128517416331,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.169683744402903,-186.93317010060846,1998,
246,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,1,3,1,false,100,93.9784663882283,-6.0215336117717015,22,6,16,27.27272727272727,22,22,100,100,1.5715065231410288,1.5715065231410288,2.9818181818181815,0,0,0.4194786134004053,0.9251827490242318,0.44828938161981674,0.9602806237032867,-0.6707297865038251,0,0,0,-6.0215336117717015,-156.9977710376113,2033,
245,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,1,2,1,false,100,98.577600923229,-1.4223990767710006,27,11,15,40.74074074074074,31,31,100,87.09677419354838,2.214395555335086,1.9286670965821717,4.667948717948717,0,0,0.8549128182717328,0.9619413808142997,0.4535836177152195,1.1569521755476313,-0.7237163814180929,0,0,0,-1.4223990767710006,-37.08581550428284,2076,
248,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,2,2,1,false,100,97.71668941568795,-2.283310584312048,28,11,16,39.285714285714285,34,34,100,82.35294117647058,2.4286918993997717,2.0000992112704004,4.959259259259259,0,0,0.7822817094623533,0.9458312310238434,0.4554658828483943,1.1164577919634517,-0.7237163814180929,0,0,0,-2.283310584312048,-59.53212178750991,2164,
249,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,2,3,1,false,100,97.61773167434825,-2.3822683256517507,22,8,13,36.36363636363637,25,25,100,88,1.7858028672057142,1.5715065231410288,6.674603174603174,0,0,0.7166700065042774,0.9532295801862888,0.4467773051647699,1.1164577919634517,-0.6707297865038251,0,0,0,-2.3822683256517507,-62.112219453472896,2118,
251,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,32,32,100,84.375,2.2858276700233144,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2162,
252,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,3,3,1,false,100,98.2151092647733,-1.7848907352266963,21,8,12,38.095238095238095,24,24,100,87.5,1.7143707525174858,1.5000744084528002,6.188333333333332,0,0,0.7716289158741708,0.9538570985512398,0.4513122936363805,1.1164577919634517,-0.6707297865038251,0,0,0,-1.7848907352266963,-46.53695969220455,2225,
250,0.9,0.4,1,pivot,20160,1,4h,primary,0.27,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,56,56,100,66.07142857142857,4.000198422540801,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,2248,
256,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,2,1,1,false,100,92.8303162555971,-7.169683744402904,38,12,25,31.57894736842105,58,58,100,65.51724137931035,4.1430626519172575,2.7144203581526862,5.328378378378377,0,0,0.5558762786580617,0.9478128517416331,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.169683744402903,-186.93317010060846,2069,
253,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,1,1,1,false,100,93.78158951522319,-6.218410484776811,32,10,21,31.25,44,44,100,72.72727272727273,3.1430130462820576,2.2858276700233144,5.649462365591398,0,0,0.5434770806934224,0.9402834411803791,0.44863070936097976,1.1164577919634517,-0.7237163814180929,0,0,0,-6.218410484776811,-162.13088698837697,2128,
254,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,1,2,1,false,100,95.87237056973835,-4.127629430261649,26,9,17,34.61538461538461,30,30,100,86.66666666666667,2.142963440646857,1.857234981893943,4.912179487179486,0,0,0.6260289363268019,0.967740761187161,0.44925272240859365,1.1569521755476313,-0.7237163814180929,0,0,0,-4.127629430261649,-107.61853408132956,2159,
255,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,1,3,1,false,100,93.27412715304706,-6.725872846952939,22,5,16,22.727272727272727,22,22,100,100,1.5715065231410288,1.5715065231410288,4.315079365079365,0,0,0.3480589527129587,0.9181631740884209,0.4447930448371879,0.9422121502658415,-0.6707297865038251,0,0,0,-6.725872846952939,-175.36181201242445,2217,
258,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,2,3,1,false,100,95.5989949821945,-4.4010050178055025,23,7,15,30.434782608695656,25,25,100,92,1.7858028672057142,1.6429386378292574,5.749242424242423,0,0,0.5456171965697573,0.9549531244130144,0.44571179257976984,1.1164577919634517,-0.6707297865038251,0,0,0,-4.4010050178055025,-114.74617973900351,2039,
259,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,55,55,100,67.27272727272727,3.9287663078525714,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,2128,
260,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,3,2,1,false,100,100.19962212252445,0.19962212252444544,26,12,13,46.15384615384615,32,32,100,81.25,2.2858276700233144,1.857234981893943,5.878666666666666,0,0,1.0229856932488017,0.9403539134396665,0.4680480645193486,1.1164577919634517,-0.7237163814180929,0,0,0,0.19962212252444544,5.204692077922938,2147,
257,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,2,2,1,false,100,97.70472276592348,-2.295277234076522,28,11,16,39.285714285714285,34,34,100,82.35294117647058,2.4286918993997717,2.0000992112704004,4.941975308641974,0,0,0.78095894086797,0.9439523749672446,0.4549220849197627,1.1164577919634517,-0.7237163814180929,0,0,0,-2.295277234076522,-59.84412491842948,2186,
262,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,1,1,1,false,100,92.43074878039747,-7.569251219602535,32,9,22,28.125,42,42,100,76.19047619047619,3.0001488169056003,2.2858276700233144,4.6177419354838705,0,0,0.4681732682452112,0.9403666708344139,0.44693414805055603,1.1164577919634517,-0.7237163814180929,0,0,0,-7.569251219602535,-197.35098174627174,2186,
264,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,1,3,1,false,100,94.55172936463772,-5.448270635362277,22,6,15,27.27272727272727,22,22,100,100,1.5715065231410288,1.5715065231410288,4.889682539682539,0,0,0.4407901150305633,0.915755063417206,0.4495200677243655,0.9422121502658415,-0.6707297865038251,0,0,0,-5.448270635362277,-142.05124490036275,2211,
263,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,1,2,1,false,100,96.47572148503465,-3.5242785149653457,25,9,16,36,29,29,100,86.20689655172413,2.0715313259586288,1.7858028672057142,5.065999999999999,0,0,0.662229541035568,0.967740761187161,0.45212158535311153,1.1569521755476313,-0.7237163814180929,0,0,0,-3.5242785149653457,-91.88753348210653,2277,
261,0.9,0.4,1,pivot,20160,1,4h,primary,0.28,3,3,1,false,100,94.0920457970509,-5.9079542029490995,21,5,15,23.809523809523807,23,23,100,91.30434782608695,1.6429386378292574,1.5000744084528002,5.3,0,0,0.3895502881797505,0.9540163318118644,0.44520239080055807,1.1164577919634517,-0.6707297865038251,0,0,0,-5.9079542029490995,-154.03644670221968,2385,
265,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,2,1,1,false,100,92.8303162555971,-7.169683744402904,38,12,25,31.57894736842105,57,57,100,66.66666666666666,4.071630537229029,2.7144203581526862,5.328378378378377,0,0,0.5558762786580617,0.9478128517416331,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.169683744402903,-186.93317010060846,2101,
268,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,54,54,100,68.51851851851852,3.8573341931643434,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,2168,
267,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,2,3,1,false,100,94.98108468625806,-5.018915313741942,24,7,16,29.166666666666668,25,25,100,96,1.7858028672057142,1.7143707525174858,5.754347826086955,0,0,0.5128963123418594,0.9549531244130144,0.44397419903956153,1.1164577919634517,-0.6707297865038251,0,0,0,-5.018915313741942,-130.8567830201282,2183,
266,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,2,2,1,false,100,96.3743971930678,-3.625602806932207,28,10,17,35.714285714285715,33,33,100,84.84848484848484,2.3572597847115433,2.0000992112704004,4.830246913580247,0,0,0.6735268948122487,0.9479761614578559,0.4532567306771027,1.1164577919634517,-0.7237163814180929,0,0,0,-3.625602806932207,-94.52933356434187,2327,
269,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,31,31,100,87.09677419354838,2.214395555335086,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2136,
271,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,1,1,1,false,100,91.72628894871357,-8.273711051286426,31,8,22,25.806451612903224,39,39,100,79.48717948717949,2.7858524728409146,2.214395555335086,4.482777777777778,0,0,0.4187073243701257,0.944948190931074,0.4469680263061358,1.1164577919634517,-0.7237163814180929,0,0,0,-8.273711051286426,-215.71816700015603,2250,
272,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,1,2,1,false,100,95.77126165335076,-4.228738346649237,24,8,16,33.33333333333333,27,27,100,88.88888888888889,1.9286670965821717,1.7143707525174858,4.915972222222221,0,0,0.594742338476106,0.9757440425779147,0.45216816795453374,1.1569521755476313,-0.7237163814180929,0,0,0,-4.228738346649237,-110.25471873599082,2294,
270,0.9,0.4,1,pivot,20160,1,4h,primary,0.29,3,3,1,false,100,93.47413550111446,-6.525864498885539,22,5,16,22.727272727272727,23,23,100,95.65217391304348,1.6429386378292574,1.5715065231410288,5.326984126984127,0,0,0.3661714621681621,0.9540163318118644,0.4434966348715505,1.1164577919634517,-0.6707297865038251,0,0,0,-6.525864498885539,-170.14704998334437,2334,
273,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,1,3,1,false,100,95.53085372603836,-4.469146273961641,21,6,14,28.57142857142857,21,21,100,100,1.5000744084528002,1.5000744084528002,4.842499999999999,0,0,0.5021237524934349,0.9512122770675927,0.44117285259765376,1.1164577919634517,-0.6707297865038251,0,0,0,-4.469146273961641,-116.52280775803554,2136,
275,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,2,2,1,false,100,95.4960557631226,-4.503944236877402,27,9,17,33.33333333333333,32,32,100,84.375,2.2858276700233144,1.9286670965821717,5.769230769230768,0,0,0.5967408229277138,0.9405459050616596,0.4569916107313131,1.1164577919634517,-0.7237163814180929,0,0,0,-4.503944236877402,-117.43008536647463,2330,
276,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,2,3,1,false,100,94.98108468625806,-5.018915313741942,24,7,16,29.166666666666668,25,25,100,96,1.7858028672057142,1.7143707525174858,5.754347826086955,0,0,0.5128963123418594,0.9549531244130144,0.44397419903956153,1.1164577919634517,-0.6707297865038251,0,0,0,-5.018915313741942,-130.8567830201282,2414,
274,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,2,1,1,false,100,92.01546778657348,-7.984532213426519,37,11,25,29.72972972972973,55,55,100,67.27272727272727,3.9287663078525714,2.6429882434644574,5.369907407407407,0,0,0.5054007559859395,0.9417187047159977,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.984532213426519,-208.1784875924886,2488,
277,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,3,1,1,false,100,93.44929725741152,-6.550702742588483,37,12,24,32.432432432432435,54,54,100,68.51851851851852,3.8573341931643434,2.6429882434644574,5.194907407407407,0,0,0.5780398143397198,0.9478128517416331,0.44685237347866824,1.1164577919634517,-0.7237163814180929,0,0,0,-6.550702742588484,-170.79465060293202,1989,
278,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,31,31,100,87.09677419354838,2.214395555335086,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2015,
280,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,1,1,1,false,100,91.72628894871357,-8.273711051286426,31,8,22,25.806451612903224,39,39,100,79.48717948717949,2.7858524728409146,2.214395555335086,4.482777777777778,0,0,0.4187073243701257,0.944948190931074,0.4469680263061358,1.1164577919634517,-0.7237163814180929,0,0,0,-8.273711051286426,-215.71816700015603,2034,
279,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,3,3,1,false,100,93.47413550111446,-6.525864498885539,22,5,16,22.727272727272727,23,23,100,95.65217391304348,1.6429386378292574,1.5715065231410288,5.326984126984127,0,0,0.3661714621681621,0.9540163318118644,0.4434966348715505,1.1164577919634517,-0.6707297865038251,0,0,0,-6.525864498885539,-170.14704998334437,2054,
281,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,1,2,1,false,100,95.77126165335076,-4.228738346649237,24,8,16,33.33333333333333,27,27,100,88.88888888888889,1.9286670965821717,1.7143707525174858,4.915972222222221,0,0,0.594742338476106,0.9757440425779147,0.45216816795453374,1.1569521755476313,-0.7237163814180929,0,0,0,-4.228738346649237,-110.25471873599082,2088,
283,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,2,1,1,false,100,92.01546778657348,-7.984532213426519,37,11,25,29.72972972972973,54,54,100,68.51851851851852,3.8573341931643434,2.6429882434644574,5.369907407407407,0,0,0.5054007559859395,0.9417187047159977,0.4457375186120979,1.1164577919634517,-0.7237163814180929,0,0,0,-7.984532213426519,-208.1784875924886,2252,
284,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,2,2,1,false,100,95.4960557631226,-4.503944236877402,27,9,17,33.33333333333333,32,32,100,84.375,2.2858276700233144,1.9286670965821717,5.769230769230768,0,0,0.5967408229277138,0.9405459050616596,0.4569916107313131,1.1164577919634517,-0.7237163814180929,0,0,0,-4.503944236877402,-117.43008536647463,2276,
282,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,1,3,1,false,100,95.53085372603836,-4.469146273961641,21,6,14,28.57142857142857,21,21,100,100,1.5000744084528002,1.5000744084528002,4.842499999999999,0,0,0.5021237524934349,0.9512122770675927,0.44117285259765376,1.1164577919634517,-0.6707297865038251,0,0,0,-4.469146273961641,-116.52280775803554,2284,
288,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,3,3,1,false,100,93.47413550111446,-6.525864498885539,22,5,16,22.727272727272727,23,23,100,95.65217391304348,1.6429386378292574,1.5715065231410288,5.326984126984127,0,0,0.3661714621681621,0.9540163318118644,0.4434966348715505,1.1164577919634517,-0.6707297865038251,0,0,0,-6.525864498885539,-170.14704998334437,2000,
287,0.9,0.4,1,pivot,20160,1,4h,primary,0.31,3,2,1,false,100,98.26594563437246,-1.734054365627543,27,11,15,40.74074074074074,31,31,100,87.09677419354838,2.214395555335086,1.9286670965821717,5.577564102564102,0,0,0.8251006927810852,0.9436847682922604,0.4609724544561588,1.1164577919634517,-0.7237163814180929,0,0,0,-1.734054365627543,-45.211517167212484,2119,
