Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
266,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B1,OT)","1h: swing=0.4%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
267,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B2,OT)","1h: swing=0.4%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
268,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B3,OT)","1h: swing=0.4%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
269,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B4,OT)","1h: swing=0.4%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
270,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B5,OT)","1h: swing=0.4%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
271,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B1,OT)","1h: swing=0.4%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
272,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B2,OT)","1h: swing=0.4%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
273,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B3,OT)","1h: swing=0.4%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
274,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B4,OT)","1h: swing=0.4%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
275,10.00,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B5,OT)","1h: swing=0.4%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
276,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B1,OT)","1h: swing=0.5%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
277,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B2,OT)","1h: swing=0.5%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
278,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B3,OT)","1h: swing=0.5%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
279,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B4,OT)","1h: swing=0.5%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
280,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B5,OT)","1h: swing=0.5%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
281,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B1,OT)","1h: swing=0.5%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
282,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B2,OT)","1h: swing=0.5%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
283,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B3,OT)","1h: swing=0.5%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
284,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B4,OT)","1h: swing=0.5%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
285,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B5,OT)","1h: swing=0.5%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
286,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B1,OT)","1h: swing=0.5%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
287,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B2,OT)","1h: swing=0.5%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
288,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B3,OT)","1h: swing=0.5%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
289,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B4,OT)","1h: swing=0.5%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
290,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B5,OT)","1h: swing=0.5%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
291,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B1,OT)","1h: swing=0.5%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
292,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B2,OT)","1h: swing=0.5%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
293,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B3,OT)","1h: swing=0.5%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
294,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B4,OT)","1h: swing=0.5%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
295,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B5,OT)","1h: swing=0.5%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
296,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B1,OT)","1h: swing=0.5%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
297,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B2,OT)","1h: swing=0.5%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
298,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B3,OT)","1h: swing=0.5%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
299,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B4,OT)","1h: swing=0.5%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
300,10.00,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B5,OT)","1h: swing=0.5%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
301,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B1,OT)","1h: swing=0.6%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
302,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B2,OT)","1h: swing=0.6%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
303,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B3,OT)","1h: swing=0.6%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
304,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B4,OT)","1h: swing=0.6%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
305,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B5,OT)","1h: swing=0.6%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
306,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B1,OT)","1h: swing=0.6%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
307,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B2,OT)","1h: swing=0.6%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
308,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B3,OT)","1h: swing=0.6%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
309,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B4,OT)","1h: swing=0.6%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
310,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B5,OT)","1h: swing=0.6%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
311,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B1,OT)","1h: swing=0.6%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
312,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B2,OT)","1h: swing=0.6%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
313,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B3,OT)","1h: swing=0.6%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
314,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B4,OT)","1h: swing=0.6%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
315,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B5,OT)","1h: swing=0.6%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
316,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B1,OT)","1h: swing=0.6%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
317,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B2,OT)","1h: swing=0.6%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
318,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B3,OT)","1h: swing=0.6%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
319,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B4,OT)","1h: swing=0.6%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
320,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B5,OT)","1h: swing=0.6%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
321,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B1,OT)","1h: swing=0.6%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
322,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B2,OT)","1h: swing=0.6%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
323,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B3,OT)","1h: swing=0.6%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
324,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B4,OT)","1h: swing=0.6%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
325,10.00,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B5,OT)","1h: swing=0.6%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
326,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B1,OT)","1h: swing=0.7%, lookback=1, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
327,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B2,OT)","1h: swing=0.7%, lookback=1, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
328,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B3,OT)","1h: swing=0.7%, lookback=1, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
329,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B4,OT)","1h: swing=0.7%, lookback=1, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
330,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B5,OT)","1h: swing=0.7%, lookback=1, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
331,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B1,OT)","1h: swing=0.7%, lookback=2, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
332,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B2,OT)","1h: swing=0.7%, lookback=2, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
333,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B3,OT)","1h: swing=0.7%, lookback=2, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
334,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B4,OT)","1h: swing=0.7%, lookback=2, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
335,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B5,OT)","1h: swing=0.7%, lookback=2, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
336,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B1,OT)","1h: swing=0.7%, lookback=3, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
337,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B2,OT)","1h: swing=0.7%, lookback=3, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
338,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B3,OT)","1h: swing=0.7%, lookback=3, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
339,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B4,OT)","1h: swing=0.7%, lookback=3, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
340,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B5,OT)","1h: swing=0.7%, lookback=3, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
341,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B1,OT)","1h: swing=0.7%, lookback=4, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
342,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B2,OT)","1h: swing=0.7%, lookback=4, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
343,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B3,OT)","1h: swing=0.7%, lookback=4, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
344,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B4,OT)","1h: swing=0.7%, lookback=4, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
345,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B5,OT)","1h: swing=0.7%, lookback=4, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
346,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B1,OT)","1h: swing=0.7%, lookback=5, minLegBars=1, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
347,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B2,OT)","1h: swing=0.7%, lookback=5, minLegBars=2, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
348,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B3,OT)","1h: swing=0.7%, lookback=5, minLegBars=3, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
349,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B4,OT)","1h: swing=0.7%, lookback=5, minLegBars=4, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
350,10.00,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B5,OT)","1h: swing=0.7%, lookback=5, minLegBars=5, opposite=true",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
