take_profit,stop_loss,total_trades,win_rate,failed_trades,total_pnl,avg_pnl,highest_win_pnl,lowest_win_pnl,highest_loss_pnl,lowest_loss_pnl,avg_favorable_excursion,highest_favorable,lowest_favorable,avg_adverse_excursion,highest_adverse,lowest_adverse,final_capital,total_return
4.71,10.50,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,11.00,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,11.50,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,12.00,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,12.50,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,13.00,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,13.50,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,14.00,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,14.50,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.71,15.00,2,100.00,0,74.72,37.36,37.36,37.36,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.68,88.68
4.72,9.00,5,80.00,1,77.44,15.49,37.44,37.44,-72.32,-72.32,4.69,6.11,2.62,2.49,9.03,0.59,98.77,-1.23
4.72,9.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,10.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,10.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,11.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,11.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,12.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,12.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,13.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,13.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,14.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,14.50,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.72,15.00,2,100.00,0,74.88,37.44,37.44,37.44,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,188.90,88.90
4.73,9.00,5,80.00,1,77.76,15.55,37.52,37.52,-72.32,-72.32,4.69,6.11,2.62,2.49,9.03,0.59,99.00,-1.00
4.73,9.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,10.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,10.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,11.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,11.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,12.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,12.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,13.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,13.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,14.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,14.50,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.73,15.00,2,100.00,0,75.04,37.52,37.52,37.52,0.00,0.00,4.75,4.78,4.73,4.91,9.03,0.78,189.12,89.12
4.74,9.00,5,80.00,1,78.08,15.62,37.60,37.60,-72.32,-72.32,4.71,6.11,2.62,2.49,9.03,0.59,99.23,-0.77
4.74,9.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,10.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,10.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,11.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,11.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,12.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,12.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,13.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,13.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,14.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,14.50,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.74,15.00,2,100.00,0,75.20,37.60,37.60,37.60,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.34,89.34
4.75,9.00,5,80.00,1,78.40,15.68,37.68,37.68,-72.32,-72.32,4.71,6.11,2.62,2.49,9.03,0.59,99.46,-0.54
4.75,9.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,10.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,10.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,11.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,11.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,12.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,12.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,13.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,13.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,14.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,14.50,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.75,15.00,2,100.00,0,75.36,37.68,37.68,37.68,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.56,89.56
4.76,9.00,5,80.00,1,78.72,15.74,37.76,37.76,-72.32,-72.32,4.71,6.11,2.62,2.49,9.03,0.59,99.69,-0.31
4.76,9.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,10.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,10.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,11.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,11.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,12.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,12.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,13.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,13.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,14.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,14.50,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.76,15.00,2,100.00,0,75.52,37.76,37.76,37.76,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,189.78,89.78
4.77,9.00,5,80.00,1,79.04,15.81,37.84,37.84,-72.32,-72.32,4.77,6.11,2.62,2.49,9.03,0.59,99.92,-0.08
4.77,9.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,10.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,10.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,11.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,11.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,12.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,12.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,13.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,13.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,14.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,14.50,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.77,15.00,2,100.00,0,75.68,37.84,37.84,37.84,0.00,0.00,4.80,4.81,4.78,4.91,9.03,0.78,190.00,90.00
4.78,9.00,5,80.00,1,79.36,15.87,37.92,37.92,-72.32,-72.32,4.77,6.11,2.62,2.49,9.03,0.59,100.16,0.16
4.78,9.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,10.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,10.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,11.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,11.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,12.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,12.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,13.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,13.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,14.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,14.50,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.78,15.00,2,100.00,0,75.84,37.92,37.92,37.92,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.22,90.22
4.79,9.00,5,80.00,1,79.68,15.94,38.00,38.00,-72.32,-72.32,4.77,6.11,2.62,2.49,9.03,0.59,100.39,0.39
4.79,9.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,10.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,10.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,11.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,11.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,12.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,12.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,13.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,13.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,14.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,14.50,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.79,15.00,2,100.00,0,76.00,38.00,38.00,38.00,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.44,90.44
4.80,9.00,5,80.00,1,80.00,16.00,38.08,38.08,-72.32,-72.32,4.77,6.11,2.62,2.49,9.03,0.59,100.62,0.62
4.80,9.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,10.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,10.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,11.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,11.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,12.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,12.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,13.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,13.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,14.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,14.50,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.80,15.00,2,100.00,0,76.16,38.08,38.08,38.08,0.00,0.00,4.81,4.81,4.80,4.91,9.03,0.78,190.66,90.66
4.81,9.00,5,80.00,1,80.32,16.06,38.16,38.16,-72.32,-72.32,4.77,6.11,2.62,2.49,9.03,0.59,100.85,0.85
4.81,9.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,10.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,10.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,11.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,11.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,12.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,12.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,13.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,13.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,14.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,14.50,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.81,15.00,2,100.00,0,76.32,38.16,38.16,38.16,0.00,0.00,4.91,5.01,4.81,4.91,9.03,0.78,190.88,90.88
4.82,9.00,5,80.00,1,80.64,16.13,38.24,38.24,-72.32,-72.32,4.83,6.11,2.62,2.49,9.03,0.59,101.09,1.09
4.82,9.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,10.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,10.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,11.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,11.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,12.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,12.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,13.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,13.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,14.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,14.50,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.82,15.00,2,100.00,0,76.48,38.24,38.24,38.24,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.10,91.10
4.83,9.00,5,80.00,1,80.96,16.19,38.32,38.32,-72.32,-72.32,4.83,6.11,2.62,2.49,9.03,0.59,101.32,1.32
4.83,9.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,10.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,10.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,11.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,11.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,12.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,12.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,13.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,13.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,14.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,14.50,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.83,15.00,2,100.00,0,76.64,38.32,38.32,38.32,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.32,91.32
4.84,9.00,5,80.00,1,81.28,16.26,38.40,38.40,-72.32,-72.32,4.83,6.11,2.62,2.49,9.03,0.59,101.56,1.56
4.84,9.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,10.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,10.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,11.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,11.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,12.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,12.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,13.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,13.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,14.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,14.50,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.84,15.00,2,100.00,0,76.80,38.40,38.40,38.40,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.55,91.55
4.85,9.00,5,80.00,1,81.60,16.32,38.48,38.48,-72.32,-72.32,4.83,6.11,2.62,2.49,9.03,0.59,101.79,1.79
4.85,9.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,10.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,10.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,11.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,11.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,12.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,12.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,13.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,13.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,14.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,14.50,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
4.85,15.00,2,100.00,0,76.96,38.48,38.48,38.48,0.00,0.00,5.07,5.13,5.01,4.91,9.03,0.78,191.77,91.77
